date,station,PRCP,TAVG,TMAX,TMIN
2018-01-01,GHCND:USW00023188,0.0,13.8,18.9,10.6
2018-01-02,GHCND:USW00023188,0.0,15.8,22.2,12.2
2018-01-03,GHCND:USW00023188,0.0,16.4,19.4,13.3
2018-01-04,GHCND:USW00023188,0.0,16.6,21.1,12.2
2018-01-05,GHCND:USW00023188,0.0,17.4,22.8,13.3
2018-01-06,GHCND:USW00023188,0.0,16.6,20.0,15.0
2018-01-07,GHCND:USW00023188,0.0,16.1,18.9,13.3
2018-01-08,GHCND:USW00023188,4.1,17.6,20.6,16.1
2018-01-09,GHCND:USW00023188,39.9,17.1,18.3,13.3
2018-01-10,GHCND:USW00023188,0.5,14.7,16.7,12.8
2018-01-11,GHCND:USW00023188,0.0,14.4,20.0,10.6
2018-01-12,GHCND:USW00023188,0.0,14.8,19.4,10.6
2018-01-13,GHCND:USW00023188,0.0,16.0,26.1,11.1
2018-01-14,GHCND:USW00023188,0.0,18.9,25.6,13.3
2018-01-15,GHCND:USW00023188,0.0,16.4,21.1,11.1
2018-01-16,GHCND:USW00023188,0.0,15.6,20.0,12.2
2018-01-17,GHCND:USW00023188,0.0,16.1,22.2,11.7
2018-01-18,GHCND:USW00023188,0.0,15.7,20.0,12.2
2018-01-19,GHCND:USW00023188,0.3,15.8,17.2,13.9
2018-01-20,GHCND:USW00023188,0.0,14.8,16.7,12.2
2018-01-21,GHCND:USW00023188,0.0,13.2,17.2,8.9
2018-01-22,GHCND:USW00023188,0.0,13.3,18.9,8.9
2018-01-23,GHCND:USW00023188,0.0,14.0,20.6,8.3
2018-01-24,GHCND:USW00023188,0.0,16.1,23.9,8.9
2018-01-25,GHCND:USW00023188,0.5,14.0,17.8,8.3
2018-01-26,GHCND:USW00023188,0.0,13.9,17.8,11.1
2018-01-27,GHCND:USW00023188,0.0,13.6,20.6,8.3
2018-01-28,GHCND:USW00023188,0.0,16.3,27.8,10.0
2018-01-29,GHCND:USW00023188,0.0,19.2,27.8,12.2
2018-01-30,GHCND:USW00023188,0.0,20.8,28.3,15.0
2018-01-31,GHCND:USW00023188,0.0,18.7,23.3,12.2
2018-02-01,GHCND:USW00023188,0.0,16.6,27.2,11.7
2018-02-02,GHCND:USW00023188,0.0,16.9,25.0,12.2
2018-02-03,GHCND:USW00023188,0.0,17.8,24.4,11.7
2018-02-04,GHCND:USW00023188,0.0,17.3,25.6,11.1
2018-02-05,GHCND:USW00023188,0.0,15.8,18.9,11.1
2018-02-06,GHCND:USW00023188,0.0,15.6,17.8,13.9
2018-02-07,GHCND:USW00023188,0.0,15.9,23.9,11.7
2018-02-08,GHCND:USW00023188,0.0,17.4,23.3,10.6
2018-02-09,GHCND:USW00023188,0.0,15.9,17.8,10.6
2018-02-10,GHCND:USW00023188,0.0,15.6,17.8,14.4
2018-02-11,GHCND:USW00023188,0.0,16.2,20.6,12.2
2018-02-12,GHCND:USW00023188,0.0,16.6,17.8,13.3
2018-02-13,GHCND:USW00023188,0.0,14.8,18.3,11.7
2018-02-14,GHCND:USW00023188,0.0,16.9,21.1,13.3
2018-02-15,GHCND:USW00023188,0.0,16.5,21.1,13.3
2018-02-16,GHCND:USW00023188,0.0,17.5,24.4,13.3
2018-02-17,GHCND:USW00023188,0.0,17.1,24.4,10.0
2018-02-18,GHCND:USW00023188,0.0,16.3,20.0,11.7
2018-02-19,GHCND:USW00023188,0.0,14.9,16.1,10.0
2018-02-20,GHCND:USW00023188,0.0,11.3,15.6,7.2
2018-02-21,GHCND:USW00023188,0.0,11.4,15.6,7.8
2018-02-22,GHCND:USW00023188,1.0,11.9,15.6,8.3
2018-02-23,GHCND:USW00023188,0.0,12.8,14.4,10.0
2018-02-24,GHCND:USW00023188,0.0,11.7,17.2,6.7
2018-02-25,GHCND:USW00023188,0.0,12.7,18.9,7.8
2018-02-26,GHCND:USW00023188,0.0,14.1,16.7,10.6
2018-02-27,GHCND:USW00023188,8.1,12.8,14.4,9.4
2018-02-28,GHCND:USW00023188,0.0,11.1,15.6,7.8
2018-03-01,GHCND:USW00023188,0.0,12.7,17.2,8.9
2018-03-02,GHCND:USW00023188,0.0,13.3,18.9,9.4
2018-03-03,GHCND:USW00023188,5.8,14.8,17.8,12.2
2018-03-04,GHCND:USW00023188,0.3,13.8,16.7,10.6
2018-03-05,GHCND:USW00023188,0.0,13.9,21.1,8.3
2018-03-06,GHCND:USW00023188,0.0,17.1,23.3,11.1
2018-03-07,GHCND:USW00023188,0.0,16.8,22.8,12.2
2018-03-08,GHCND:USW00023188,0.0,16.6,20.6,13.3
2018-03-09,GHCND:USW00023188,0.0,16.0,19.4,12.2
2018-03-10,GHCND:USW00023188,9.1,15.4,15.6,14.4
2018-03-11,GHCND:USW00023188,0.0,16.6,20.0,15.6
2018-03-12,GHCND:USW00023188,0.0,17.1,20.0,15.6
2018-03-13,GHCND:USW00023188,0.0,16.6,20.0,15.0
2018-03-14,GHCND:USW00023188,0.3,16.9,19.4,15.6
2018-03-15,GHCND:USW00023188,1.8,15.8,17.8,13.3
2018-03-16,GHCND:USW00023188,0.0,13.9,17.8,10.6
2018-03-17,GHCND:USW00023188,6.9,14.3,17.8,11.1
2018-03-18,GHCND:USW00023188,0.0,13.9,17.2,10.6
2018-03-19,GHCND:USW00023188,0.0,14.5,20.6,10.6
2018-03-20,GHCND:USW00023188,0.0,16.2,21.1,11.7
2018-03-21,GHCND:USW00023188,0.0,17.4,23.3,13.3
2018-03-22,GHCND:USW00023188,0.0,19.6,22.2,15.6
2018-03-23,GHCND:USW00023188,0.0,16.7,18.9,15.0
2018-03-24,GHCND:USW00023188,0.0,15.6,17.8,13.9
2018-03-25,GHCND:USW00023188,0.0,15.1,18.3,13.3
2018-03-26,GHCND:USW00023188,0.0,14.2,17.8,11.7
2018-03-27,GHCND:USW00023188,0.0,15.2,20.6,11.1
2018-03-28,GHCND:USW00023188,0.0,16.7,21.7,11.1
2018-03-29,GHCND:USW00023188,0.0,16.5,20.6,11.7
2018-03-30,GHCND:USW00023188,0.0,16.4,20.6,13.3
2018-03-31,GHCND:USW00023188,0.0,15.1,19.4,12.2
2018-04-01,GHCND:USW00023188,0.0,15.5,18.9,13.9
2018-04-02,GHCND:USW00023188,0.0,15.9,17.8,15.0
2018-04-03,GHCND:USW00023188,0.0,16.6,20.6,15.0
2018-04-04,GHCND:USW00023188,0.0,16.1,17.8,13.9
2018-04-05,GHCND:USW00023188,0.0,15.4,19.4,13.3
2018-04-06,GHCND:USW00023188,0.0,16.6,20.6,15.0
2018-04-07,GHCND:USW00023188,0.0,17.7,22.2,15.6
2018-04-08,GHCND:USW00023188,0.0,17.8,21.7,15.6
2018-04-09,GHCND:USW00023188,0.0,18.6,25.0,15.0
2018-04-10,GHCND:USW00023188,0.0,20.8,29.4,15.6
2018-04-11,GHCND:USW00023188,0.0,19.2,22.8,15.6
2018-04-12,GHCND:USW00023188,0.0,17.1,19.4,15.0
2018-04-13,GHCND:USW00023188,0.0,17.1,23.3,12.8
2018-04-14,GHCND:USW00023188,0.0,20.1,27.8,13.9
2018-04-15,GHCND:USW00023188,0.0,19.8,24.4,13.9
2018-04-16,GHCND:USW00023188,0.0,17.1,19.4,13.9
2018-04-17,GHCND:USW00023188,0.0,15.4,21.7,12.8
2018-04-18,GHCND:USW00023188,0.0,15.3,18.3,12.2
2018-04-19,GHCND:USW00023188,0.3,15.1,17.2,12.8
2018-04-20,GHCND:USW00023188,0.0,15.2,20.0,11.7
2018-04-21,GHCND:USW00023188,0.0,17.3,22.8,12.8
2018-04-22,GHCND:USW00023188,0.0,18.0,23.3,13.9
2018-04-23,GHCND:USW00023188,0.0,16.4,21.1,13.3
2018-04-24,GHCND:USW00023188,0.0,16.4,19.4,13.3
2018-04-25,GHCND:USW00023188,0.0,16.1,20.0,13.3
2018-04-26,GHCND:USW00023188,0.0,16.4,19.4,14.4
2018-04-27,GHCND:USW00023188,0.0,16.3,20.0,14.4
2018-04-28,GHCND:USW00023188,0.0,16.6,20.6,14.4
2018-04-29,GHCND:USW00023188,0.0,16.6,18.9,15.0
2018-04-30,GHCND:USW00023188,0.3,15.7,16.7,13.9
2018-05-01,GHCND:USW00023188,0.8,14.5,16.1,12.2
2018-05-02,GHCND:USW00023188,2.0,14.1,17.8,12.2
2018-05-03,GHCND:USW00023188,0.0,15.7,20.6,12.2
2018-05-04,GHCND:USW00023188,0.0,18.4,26.7,13.9
2018-05-05,GHCND:USW00023188,0.0,19.1,23.9,15.0
2018-05-06,GHCND:USW00023188,0.0,19.2,22.8,15.6
2018-05-07,GHCND:USW00023188,0.0,17.2,20.0,15.6
2018-05-08,GHCND:USW00023188,0.0,16.4,18.9,15.0
2018-05-09,GHCND:USW00023188,0.0,17.3,21.1,15.6
2018-05-10,GHCND:USW00023188,0.0,17.3,20.0,15.6
2018-05-11,GHCND:USW00023188,0.0,16.3,16.7,15.0
2018-05-12,GHCND:USW00023188,0.3,15.6,17.8,13.9
2018-05-13,GHCND:USW00023188,0.0,17.1,20.6,15.6
2018-05-14,GHCND:USW00023188,0.0,17.4,20.6,15.0
2018-05-15,GHCND:USW00023188,0.0,17.7,20.6,16.1
2018-05-16,GHCND:USW00023188,0.0,17.7,21.1,16.1
2018-05-17,GHCND:USW00023188,0.0,17.2,18.9,15.6
2018-05-18,GHCND:USW00023188,0.0,16.6,18.3,15.6
2018-05-19,GHCND:USW00023188,0.0,16.7,18.9,15.6
2018-05-20,GHCND:USW00023188,0.0,16.8,18.3,15.6
2018-05-21,GHCND:USW00023188,0.0,16.3,17.8,15.0
2018-05-22,GHCND:USW00023188,0.0,16.5,18.9,15.6
2018-05-23,GHCND:USW00023188,0.0,17.1,19.4,16.1
2018-05-24,GHCND:USW00023188,0.0,17.1,19.4,15.6
2018-05-25,GHCND:USW00023188,0.0,17.6,21.1,16.1
2018-05-26,GHCND:USW00023188,0.0,17.3,19.4,15.6
2018-05-27,GHCND:USW00023188,0.0,17.4,20.6,15.6
2018-05-28,GHCND:USW00023188,0.0,18.2,21.1,16.1
2018-05-29,GHCND:USW00023188,0.0,17.1,18.3,16.1
2018-05-30,GHCND:USW00023188,0.0,17.3,20.0,16.1
2018-05-31,GHCND:USW00023188,0.0,17.7,21.1,15.6
2018-06-01,GHCND:USW00023188,0.0,18.3,21.7,16.7
2018-06-02,GHCND:USW00023188,0.0,18.4,22.2,15.6
2018-06-03,GHCND:USW00023188,0.0,19.4,22.8,17.2
2018-06-04,GHCND:USW00023188,0.0,18.4,20.6,16.7
2018-06-05,GHCND:USW00023188,0.0,17.6,19.4,16.7
2018-06-06,GHCND:USW00023188,0.0,18.7,21.7,17.2
2018-06-07,GHCND:USW00023188,0.0,18.2,21.1,16.7
2018-06-08,GHCND:USW00023188,0.0,19.3,24.4,16.1
2018-06-09,GHCND:USW00023188,0.0,20.3,24.4,17.2
2018-06-10,GHCND:USW00023188,0.0,19.9,21.7,17.2
2018-06-11,GHCND:USW00023188,0.0,19.4,22.8,17.2
2018-06-12,GHCND:USW00023188,0.0,20.3,22.8,18.3
2018-06-13,GHCND:USW00023188,0.0,20.0,23.3,17.8
2018-06-14,GHCND:USW00023188,0.0,20.6,25.6,18.3
2018-06-15,GHCND:USW00023188,0.0,20.6,23.9,18.3
2018-06-16,GHCND:USW00023188,0.0,18.4,18.9,17.2
2018-06-17,GHCND:USW00023188,0.0,18.1,21.1,17.2
2018-06-18,GHCND:USW00023188,0.0,19.3,22.2,17.8
2018-06-19,GHCND:USW00023188,0.0,19.5,22.2,17.8
2018-06-20,GHCND:USW00023188,0.0,19.0,21.7,17.8
2018-06-21,GHCND:USW00023188,0.0,18.6,21.1,17.2
2018-06-22,GHCND:USW00023188,0.0,19.7,23.9,17.8
2018-06-23,GHCND:USW00023188,0.0,18.6,19.4,16.7
2018-06-24,GHCND:USW00023188,0.0,18.5,21.1,17.2
2018-06-25,GHCND:USW00023188,0.0,19.2,22.8,17.8
2018-06-26,GHCND:USW00023188,0.0,20.2,23.9,18.3
2018-06-27,GHCND:USW00023188,0.0,19.9,23.3,18.3
2018-06-28,GHCND:USW00023188,0.0,19.7,21.1,17.8
2018-06-29,GHCND:USW00023188,0.0,18.2,19.4,17.2
2018-06-30,GHCND:USW00023188,0.0,18.4,20.6,17.2
2018-07-01,GHCND:USW00023188,0.0,18.8,22.2,17.2
2018-07-02,GHCND:USW00023188,0.0,20.3,23.9,18.3
2018-07-03,GHCND:USW00023188,0.0,20.3,23.3,18.3
2018-07-04,GHCND:USW00023188,0.0,20.6,23.9,18.9
2018-07-05,GHCND:USW00023188,0.0,21.5,25.6,18.9
2018-07-06,GHCND:USW00023188,0.0,24.6,35.6,20.0
2018-07-07,GHCND:USW00023188,0.0,23.8,28.3,21.7
2018-07-08,GHCND:USW00023188,0.0,25.7,28.9,22.8
2018-07-09,GHCND:USW00023188,0.0,24.9,28.3,23.3
2018-07-10,GHCND:USW00023188,0.0,23.2,26.7,22.2
2018-07-11,GHCND:USW00023188,0.0,23.5,26.7,21.7
2018-07-12,GHCND:USW00023188,0.0,23.2,26.1,21.7
2018-07-13,GHCND:USW00023188,0.0,23.6,27.2,21.7
2018-07-14,GHCND:USW00023188,0.0,23.3,26.7,21.7
2018-07-15,GHCND:USW00023188,0.0,23.1,25.0,20.0
2018-07-16,GHCND:USW00023188,0.0,21.5,26.1,20.0
2018-07-17,GHCND:USW00023188,0.0,22.8,25.6,20.6
2018-07-18,GHCND:USW00023188,0.0,21.8,25.0,20.0
2018-07-19,GHCND:USW00023188,0.0,22.2,26.1,20.6
2018-07-20,GHCND:USW00023188,0.0,22.2,25.6,21.1
2018-07-21,GHCND:USW00023188,0.0,23.8,27.2,21.7
2018-07-22,GHCND:USW00023188,0.0,24.3,28.9,21.7
2018-07-23,GHCND:USW00023188,0.0,25.3,29.4,22.2
2018-07-24,GHCND:USW00023188,0.0,24.9,29.4,21.7
2018-07-25,GHCND:USW00023188,0.0,23.2,26.1,21.1
2018-07-26,GHCND:USW00023188,0.0,22.4,25.0,20.6
2018-07-27,GHCND:USW00023188,0.0,23.4,29.4,21.1
2018-07-28,GHCND:USW00023188,0.0,22.8,25.0,21.1
2018-07-29,GHCND:USW00023188,0.0,24.7,31.1,22.2
2018-07-30,GHCND:USW00023188,0.0,25.2,28.9,23.3
2018-07-31,GHCND:USW00023188,0.0,25.1,28.9,22.8
2018-08-01,GHCND:USW00023188,0.0,25.6,30.0,23.3
2018-08-02,GHCND:USW00023188,0.0,25.8,29.4,23.3
2018-08-03,GHCND:USW00023188,0.0,25.4,29.4,23.3
2018-08-04,GHCND:USW00023188,0.0,24.9,28.9,22.8
2018-08-05,GHCND:USW00023188,0.0,24.4,29.4,22.2
2018-08-06,GHCND:USW00023188,0.0,25.3,30.0,22.2
2018-08-07,GHCND:USW00023188,0.0,25.9,32.8,22.8
2018-08-08,GHCND:USW00023188,0.0,27.2,31.7,24.4
2018-08-09,GHCND:USW00023188,0.0,28.4,32.2,25.0
2018-08-10,GHCND:USW00023188,0.0,28.2,31.1,25.6
2018-08-11,GHCND:USW00023188,0.0,27.9,31.1,25.0
2018-08-12,GHCND:USW00023188,0.0,26.4,29.4,23.9
2018-08-13,GHCND:USW00023188,0.0,25.3,28.3,22.8
2018-08-14,GHCND:USW00023188,0.0,24.6,27.8,22.8
2018-08-15,GHCND:USW00023188,0.0,24.0,26.1,22.8
2018-08-16,GHCND:USW00023188,0.5,23.8,27.2,22.8
2018-08-17,GHCND:USW00023188,0.0,24.4,27.8,22.8
2018-08-18,GHCND:USW00023188,0.0,24.9,28.3,22.8
2018-08-19,GHCND:USW00023188,0.0,24.6,27.8,22.8
2018-08-20,GHCND:USW00023188,0.0,23.8,26.1,22.8
2018-08-21,GHCND:USW00023188,0.0,23.8,27.2,22.2
2018-08-22,GHCND:USW00023188,0.0,24.7,28.3,22.8
2018-08-23,GHCND:USW00023188,0.0,24.3,28.3,22.8
2018-08-24,GHCND:USW00023188,0.0,23.7,26.1,22.2
2018-08-25,GHCND:USW00023188,0.0,23.5,26.7,22.2
2018-08-26,GHCND:USW00023188,0.0,23.5,26.7,21.1
2018-08-27,GHCND:USW00023188,0.0,23.1,26.1,21.7
2018-08-28,GHCND:USW00023188,0.0,23.1,26.7,21.1
2018-08-29,GHCND:USW00023188,0.0,23.8,27.8,21.1
2018-08-30,GHCND:USW00023188,0.0,24.0,27.8,21.1
2018-08-31,GHCND:USW00023188,0.0,23.4,26.7,21.1
2018-09-01,GHCND:USW00023188,0.0,22.0,23.9,19.4
2018-09-02,GHCND:USW00023188,0.0,21.9,24.4,20.6
2018-09-03,GHCND:USW00023188,0.0,22.4,25.0,21.1
2018-09-04,GHCND:USW00023188,0.0,21.9,25.0,21.1
2018-09-05,GHCND:USW00023188,0.0,23.5,26.1,21.7
2018-09-06,GHCND:USW00023188,0.0,22.6,24.4,21.1
2018-09-07,GHCND:USW00023188,0.0,22.2,25.0,20.6
2018-09-08,GHCND:USW00023188,0.0,22.0,27.2,18.9
2018-09-09,GHCND:USW00023188,0.0,21.3,24.4,19.4
2018-09-10,GHCND:USW00023188,0.0,21.3,24.4,18.9
2018-09-11,GHCND:USW00023188,0.0,20.4,23.9,18.3
2018-09-12,GHCND:USW00023188,0.0,21.9,25.0,20.0
2018-09-13,GHCND:USW00023188,0.0,22.1,26.1,19.4
2018-09-14,GHCND:USW00023188,0.0,23.4,29.4,20.0
2018-09-15,GHCND:USW00023188,0.0,23.2,27.2,20.6
2018-09-16,GHCND:USW00023188,0.0,23.1,26.7,20.0
2018-09-17,GHCND:USW00023188,0.0,22.7,26.7,18.9
2018-09-18,GHCND:USW00023188,0.0,21.9,26.1,17.8
2018-09-19,GHCND:USW00023188,0.0,21.5,24.4,19.4
2018-09-20,GHCND:USW00023188,0.0,20.3,22.2,18.9
2018-09-21,GHCND:USW00023188,0.0,20.1,24.4,17.2
2018-09-22,GHCND:USW00023188,0.0,21.4,25.6,18.9
2018-09-23,GHCND:USW00023188,0.0,21.7,23.9,20.0
2018-09-24,GHCND:USW00023188,0.0,20.1,20.6,18.3
2018-09-25,GHCND:USW00023188,0.0,20.1,23.9,18.9
2018-09-26,GHCND:USW00023188,0.0,20.6,22.8,19.4
2018-09-27,GHCND:USW00023188,0.0,20.4,23.9,18.9
2018-09-28,GHCND:USW00023188,0.0,20.3,22.2,19.4
2018-09-29,GHCND:USW00023188,0.0,20.8,24.4,18.9
2018-09-30,GHCND:USW00023188,0.0,21.4,25.6,18.9
2018-10-01,GHCND:USW00023188,0.0,23.8,30.6,21.7
2018-10-02,GHCND:USW00023188,0.0,23.6,24.4,20.6
2018-10-03,GHCND:USW00023188,0.0,21.4,24.4,20.0
2018-10-04,GHCND:USW00023188,0.0,21.8,24.4,20.0
2018-10-05,GHCND:USW00023188,2.3,21.2,23.9,18.9
2018-10-06,GHCND:USW00023188,0.0,20.5,22.2,19.4
2018-10-07,GHCND:USW00023188,0.0,20.2,22.8,18.9
2018-10-08,GHCND:USW00023188,0.0,19.9,22.8,17.2
2018-10-09,GHCND:USW00023188,0.0,19.9,22.8,18.3
2018-10-10,GHCND:USW00023188,0.0,19.6,22.2,17.2
2018-10-11,GHCND:USW00023188,0.0,20.9,23.9,18.3
2018-10-12,GHCND:USW00023188,12.2,20.1,23.3,17.2
2018-10-13,GHCND:USW00023188,0.0,18.9,22.2,16.7
2018-10-14,GHCND:USW00023188,0.0,19.8,23.3,17.2
2018-10-15,GHCND:USW00023188,0.0,20.7,27.2,16.7
2018-10-16,GHCND:USW00023188,0.0,21.4,26.1,15.0
2018-10-17,GHCND:USW00023188,0.0,20.6,26.1,15.0
2018-10-18,GHCND:USW00023188,0.0,21.3,27.8,15.6
2018-10-19,GHCND:USW00023188,0.0,22.7,30.6,16.1
2018-10-20,GHCND:USW00023188,0.0,22.9,30.0,17.2
2018-10-21,GHCND:USW00023188,0.0,20.3,23.9,15.0
2018-10-22,GHCND:USW00023188,0.0,18.6,20.6,17.2
2018-10-23,GHCND:USW00023188,0.0,18.0,20.6,16.7
2018-10-24,GHCND:USW00023188,0.0,18.3,21.1,16.7
2018-10-25,GHCND:USW00023188,0.0,18.1,22.8,16.1
2018-10-26,GHCND:USW00023188,0.0,18.2,23.3,13.9
2018-10-27,GHCND:USW00023188,0.0,18.9,23.3,15.0
2018-10-28,GHCND:USW00023188,0.0,18.4,22.8,14.4
2018-10-29,GHCND:USW00023188,0.0,18.9,22.2,17.2
2018-10-30,GHCND:USW00023188,0.0,19.5,22.2,17.8
2018-10-31,GHCND:USW00023188,0.0,19.4,23.9,15.6
2018-11-01,GHCND:USW00023188,0.0,19.9,27.2,14.4
2018-11-02,GHCND:USW00023188,0.0,21.6,31.1,15.6
2018-11-03,GHCND:USW00023188,0.0,21.3,26.1,15.6
2018-11-04,GHCND:USW00023188,0.0,19.1,22.8,13.9
2018-11-05,GHCND:USW00023188,0.0,18.0,21.1,15.6
2018-11-06,GHCND:USW00023188,0.0,19.4,21.7,18.3
2018-11-07,GHCND:USW00023188,0.0,19.9,22.2,18.9
2018-11-08,GHCND:USW00023188,0.0,20.1,22.8,16.7
2018-11-09,GHCND:USW00023188,0.0,19.4,26.7,13.3
2018-11-10,GHCND:USW00023188,0.0,20.0,26.1,13.3
2018-11-11,GHCND:USW00023188,0.0,17.7,23.9,11.7
2018-11-12,GHCND:USW00023188,0.0,17.6,26.1,10.0
2018-11-13,GHCND:USW00023188,0.0,18.7,23.9,11.7
2018-11-14,GHCND:USW00023188,0.0,18.4,25.0,13.3
2018-11-15,GHCND:USW00023188,0.0,18.4,25.6,11.1
2018-11-16,GHCND:USW00023188,0.0,18.6,23.9,12.2
2018-11-17,GHCND:USW00023188,0.0,17.4,23.3,12.2
2018-11-18,GHCND:USW00023188,0.0,17.7,22.2,13.3
2018-11-19,GHCND:USW00023188,0.0,17.0,22.2,12.2
2018-11-20,GHCND:USW00023188,0.0,17.2,20.6,13.3
2018-11-21,GHCND:USW00023188,0.0,17.3,21.7,13.3
2018-11-22,GHCND:USW00023188,0.3,19.0,21.1,16.1
2018-11-23,GHCND:USW00023188,0.0,17.7,21.1,15.0
2018-11-24,GHCND:USW00023188,0.0,18.5,21.1,16.7
2018-11-25,GHCND:USW00023188,0.0,18.1,23.9,13.9
2018-11-26,GHCND:USW00023188,0.0,18.2,24.4,13.3
2018-11-27,GHCND:USW00023188,0.0,18.1,23.9,11.7
2018-11-28,GHCND:USW00023188,0.0,17.3,19.4,13.9
2018-11-29,GHCND:USW00023188,16.5,16.9,18.3,15.0
2018-11-30,GHCND:USW00023188,3.8,17.1,19.4,15.0
2018-12-01,GHCND:USW00023188,0.0,16.4,18.9,13.9
2018-12-02,GHCND:USW00023188,0.0,16.4,18.3,12.2
2018-12-03,GHCND:USW00023188,0.0,14.4,20.0,10.0
2018-12-04,GHCND:USW00023188,0.0,15.4,21.7,11.1
2018-12-05,GHCND:USW00023188,20.3,14.7,18.3,10.6
2018-12-06,GHCND:USW00023188,45.7,15.7,19.4,13.3
2018-12-07,GHCND:USW00023188,0.0,16.1,21.1,13.3
2018-12-08,GHCND:USW00023188,0.0,15.9,21.1,11.7
2018-12-09,GHCND:USW00023188,0.0,15.7,21.7,11.1
2018-12-10,GHCND:USW00023188,0.0,16.2,20.6,13.3
2018-12-11,GHCND:USW00023188,0.0,16.2,18.3,13.9
2018-12-12,GHCND:USW00023188,0.0,15.2,18.3,11.7
2018-12-13,GHCND:USW00023188,0.0,16.0,25.6,10.6
2018-12-14,GHCND:USW00023188,0.0,15.0,18.3,12.8
2018-12-15,GHCND:USW00023188,0.0,16.6,21.1,10.0
2018-12-16,GHCND:USW00023188,0.0,14.5,21.1,10.6
2018-12-17,GHCND:USW00023188,0.0,14.1,20.6,9.4
2018-12-18,GHCND:USW00023188,0.0,17.4,21.7,14.4
2018-12-19,GHCND:USW00023188,0.0,16.4,21.1,12.8
2018-12-20,GHCND:USW00023188,0.0,16.7,21.7,12.8
2018-12-21,GHCND:USW00023188,0.0,15.9,18.9,7.2
2018-12-22,GHCND:USW00023188,0.0,14.3,19.4,10.6
2018-12-23,GHCND:USW00023188,0.0,15.4,18.9,12.2
2018-12-24,GHCND:USW00023188,0.0,15.1,18.9,12.2
2018-12-25,GHCND:USW00023188,4.6,15.7,16.7,12.2
2018-12-26,GHCND:USW00023188,0.0,13.4,18.3,10.0
2018-12-27,GHCND:USW00023188,0.0,14.1,17.8,10.6
2018-12-28,GHCND:USW00023188,0.0,13.0,17.2,7.2
2018-12-29,GHCND:USW00023188,0.0,11.6,16.7,5.0
2018-12-30,GHCND:USW00023188,0.0,12.2,16.7,7.8
2018-12-31,GHCND:USW00023188,6.1,15.2,16.1,8.9
2019-01-01,GHCND:USW00023188,0.0,11.3,16.1,7.2
2019-01-02,GHCND:USW00023188,0.0,11.1,16.7,5.0
2019-01-03,GHCND:USW00023188,0.0,11.6,17.8,5.6
2019-01-04,GHCND:USW00023188,0.0,11.6,17.2,6.1
2019-01-05,GHCND:USW00023188,3.8,13.2,16.1,10.0
2019-01-06,GHCND:USW00023188,19.1,14.1,17.2,11.1
2019-01-07,GHCND:USW00023188,0.0,13.6,18.9,9.4
2019-01-08,GHCND:USW00023188,0.0,14.9,21.1,10.0
2019-01-09,GHCND:USW00023188,0.0,15.2,18.3,10.6
2019-01-10,GHCND:USW00023188,0.0,14.9,17.8,12.2
2019-01-11,GHCND:USW00023188,0.0,13.6,17.2,10.6
2019-01-12,GHCND:USW00023188,10.9,14.3,17.2,11.7
2019-01-13,GHCND:USW00023188,0.0,13.2,16.1,10.0
2019-01-14,GHCND:USW00023188,10.4,14.2,16.7,12.2
2019-01-15,GHCND:USW00023188,3.8,14.6,17.2,13.3
